user_id,recomendations
1975,"[1082185, 6534178, 995242, 840361, 849843]"
1976,"[999971, 1133018, 1053690, 1106523, 1065593]"
1977,"[1133018, 994928, 6533889, 1026118, 965766]"
1978,"[1082185, 1029743, 6534178, 1058997, 5569471]"
1979,"[1082185, 995242, 1133018, 5569230, 1026118]"
1980,"[916122, 976199, 995242, 6534178, 940947]"
1981,"[1070820, 1126899, 860776, 845208, 1098066]"
1982,"[1082185, 995785, 962568, 6533889, 834484]"
1983,"[1029743, 5569230, 866211, 1040807, 961554]"
1984,"[1082185, 1029743, 1106523, 995242, 6534178]"
1985,"[1082185, 962229, 840361, 1106523, 5569230]"
1986,"[1133018, 995242, 994928, 5568378, 1044078]"
1987,"[1082185, 1029743, 1106523, 6534178, 1133018]"
1988,"[6534178, 1106523, 923746, 903325, 849843]"
1989,"[1082185, 6534178, 870515, 834484, 866227]"
1990,"[1082185, 6534178, 1029743, 840361, 995965]"
1991,"[6534178, 995242, 1070015, 5569230, 1120741]"
1992,"[923746, 1022003, 1041259, 1057260, 916122]"
1993,"[6534178, 844165, 1133018, 860776, 883404]"
1994,"[1070820, 1126899, 5568378, 981760, 1044078]"
1995,"[1082185, 1029743, 995242, 923746, 901062]"
1996,"[1070820, 1058997, 1126899, 5569471, 981760]"
1997,"[976199, 6534178, 995785, 1058997, 903325]"
1998,"[1133018, 1106523, 5592931, 908531, 1053690]"
1999,"[995242, 896369, 1082185, 1114597, 844165]"
2000,"[1029743, 1058997, 995242, 824005, 1050851]"
2001,"[1082185, 1126899, 951590, 933835, 986912]"
2002,"[1082185, 1098066, 1106523, 1133018, 961554]"
2003,"[5569471, 1058997, 1005186, 1082185, 1022003]"
2004,"[5568378, 860776, 995242, 951590, 5978656]"
2005,"[844165, 995785, 849843, 986912, 951590]"
2006,"[1082185, 5569471, 995242, 1133018, 860776]"
2007,"[1082185, 6534178, 5978656, 981760, 849843]"
2008,"[1126899, 981760, 885290, 995242, 1058997]"
2009,"[1082185, 1029743, 1106523, 6534178, 1133018]"
2010,"[1133018, 908531, 883404, 1044078, 986912]"
2011,"[1006184, 893501, 1065593, 1110843, 847982]"
2012,"[6534178, 916122, 1133018, 1106523, 908531]"
2013,"[1075368, 1058997, 1005186, 1028816, 849843]"
2014,"[1082185, 1106523, 1133018, 995785, 999971]"
2015,"[1082185, 1029743, 981760, 940947, 1048462]"
2016,"[1133018, 1053763, 1132770, 1065593, 1080414]"
2017,"[6534178, 1082185, 840361, 860776, 1120741]"
2018,"[1082185, 923746, 1137688, 1122358, 1127831]"
2019,"[883404, 859075, 1065593, 953476, 849843]"
2020,"[1082185, 1029743, 860776, 854852, 986912]"
2021,"[981760, 1044078, 951590, 871756, 847982]"
2022,"[1082185, 6534178, 1029743, 5978656, 854852]"
2023,"[826249, 1055863, 994928, 860776, 995965]"
2024,"[1082185, 951590, 961554, 1126899, 893501]"
2025,"[861272, 6534178, 1126899, 1029743, 940947]"
2026,"[923746, 833025, 965766, 866211, 1096036]"
2027,"[994928, 1070015, 1005186, 995785, 849843]"
2028,"[1029743, 995242, 5568378, 5569230, 951590]"
2029,"[1082185, 1133018, 1028816, 965766, 962229]"
2030,"[5569471, 1029743, 840361, 1056509, 995242]"
2031,"[1106523, 1133018, 953476, 981760, 849843]"
2032,"[1070820, 6534178, 1058997, 883404, 5569230]"
2033,"[1029743, 995242, 981760, 995785, 6534166]"
2034,"[995785, 1082185, 1126899, 6534178, 903325]"
2035,"[1133018, 995242, 844165, 849843, 866227]"
2036,"[1082185, 1126899, 878996, 1122358, 1024306]"
2037,"[849843, 1070820, 981760, 1082185, 994928]"
2038,"[849843, 844165, 840361, 1029743, 6534178]"
2039,"[1082185, 911812, 849843, 1080414, 844165]"
2040,"[1085604, 1005186, 995242, 1029743, 6534178]"
2041,"[6534178, 923746, 940947, 979707, 840361]"
2042,"[923746, 1126899, 6034857, 1082185, 1029743]"
2043,"[849843, 847982, 1062966, 1053690, 927191]"
2044,"[1029743, 1126899, 1005186, 995785, 862349]"
2045,"[979707, 6534178, 6034857, 986912, 866211]"
2046,"[1070820, 861272, 995242, 5569230, 903325]"
2047,"[1082185, 879755, 8090537, 933835, 6534166]"
2048,"[6534178, 1106523, 1133018, 962229, 1075368]"
2049,"[976199, 981760, 1071939, 1057260, 1056509]"
2050,"[6534178, 849843, 1126899, 1058997, 923746]"
2051,"[6534178, 1133018, 908531, 951590, 859075]"
2052,"[1082185, 1029743, 1106523, 6534178, 1133018]"
2053,"[1082185, 1053690, 1029743, 995242, 844165]"
2054,"[1070820, 923746, 849843, 862349, 962568]"
2055,"[6534178, 1133018, 1022003, 1041259, 908846]"
2056,"[1106523, 1133018, 962229, 908531, 1029743]"
2057,"[6534178, 1070820, 908531, 913210, 5978648]"
2058,"[847270, 903325, 961554, 860776, 986912]"
2059,"[5569230, 1023958, 1126899, 1058997, 908531]"
2060,"[1029743, 5569471, 5569230, 849843, 986912]"
2061,"[1082185, 861272, 1133018, 1005186, 1048462]"
2062,"[1058997, 995242, 1029743, 857849, 883404]"
2063,"[1082185, 1022254, 1051516, 862349, 1005186]"
2064,"[1041259, 860776, 1028816, 1005186, 1095275]"
2065,"[1029743, 995242, 883404, 1055646, 938700]"
2066,"[1106523, 844165, 981760, 1092026, 1085604]"
2067,"[1082185, 995242, 1070015, 849843, 1022003]"
2068,"[1082185, 961554, 1022003, 1070820, 860776]"
2069,"[1106523, 1133018, 866227, 965766, 1005186]"
2070,"[908531, 994928, 1085604, 1080414, 1058997]"
2071,"[1044078, 871756, 999971, 1053690, 1033142]"
2072,"[1070820, 981760, 995785, 849843, 862349]"
2073,"[6534178, 1133018, 908531, 883404, 1005186]"
2074,"[1106523, 1133018, 908531, 962229, 8090521]"
2075,"[883404, 1065593, 1029743, 995242, 908531]"
2076,"[1082185, 981760, 6534178, 854852, 1058997]"
2077,"[1082185, 1106523, 903325, 840361, 923746]"
2078,"[1106523, 1042438, 1029743, 1082185, 6534178]"
2079,"[923746, 1026118, 1028816, 908846, 1106523]"
2080,"[995785, 981760, 962229, 1133018, 826249]"
2081,"[1043590, 1106523, 1133018, 883404, 927191]"
2082,"[6534178, 916122, 995242, 994928, 909714]"
2083,"[6534178, 981760, 5978656, 1005186, 862349]"
2084,"[1082185, 6534166, 847982, 862349, 981760]"
2085,"[1029743, 860776, 6534178, 962229, 1101010]"
2086,"[868764, 1037863, 834484, 880150, 860776]"
2087,"[6534178, 5569230, 1137688, 8090521, 860975]"
2088,"[962568, 1022003, 840361, 893501, 995242]"
2089,"[1082185, 1029743, 995242, 1126899, 1106523]"
2090,"[995242, 923746, 883404, 1080414, 1085604]"
2091,"[1082185, 861272, 1043751, 995242, 1048462]"
2092,"[6534178, 880150, 962229, 8090521, 8090537]"
2093,"[1029743, 1037840, 6534178, 5569471, 1075368]"
2094,"[1082185, 1070820, 961554, 1057260, 862349]"
2095,"[6534178, 1133018, 6533765, 951590, 1068719]"
2096,"[1106523, 1133018, 908531, 883404, 1044078]"
2097,"[1029743, 1133018, 6534178, 1106523, 860776]"
2098,"[1082185, 995242, 5569471, 1028816, 908846]"
2099,"[1029743, 6534178, 995242, 1005186, 1026118]"
2100,"[1082185, 1037863, 860776, 1133018, 826249]"
2101,"[1098066, 849843, 983584, 1029743, 1070820]"
2102,"[1082185, 962229, 995242, 5569230, 854852]"
2103,"[1082185, 962568, 1057260, 1022254, 893501]"
2104,"[1058997, 1133018, 995242, 849843, 862349]"
2105,"[1106523, 1133018, 923746, 1005186, 965766]"
2106,"[6534178, 1043751, 1058997, 1126899, 1005186]"
2107,"[1082185, 995242, 1029743, 862349, 961554]"
2108,"[923746, 834484, 1029743, 1133018, 995242]"
2109,"[1096036, 923746, 1033615, 893018, 981760]"
2110,"[1082185, 1029743, 6034857, 1106523, 860776]"
2111,"[1058997, 908531, 6534178, 5978656, 1126899]"
2112,"[1082185, 995785, 1029743, 5978656, 962229]"
2113,"[5568378, 1005186, 849843, 1092026, 862349]"
2114,"[1082185, 1005186, 986912, 885290, 878996]"
2115,"[1082185, 6534178, 826249, 5569471, 1070820]"
2116,"[1082185, 6534178, 1039156, 862349, 981760]"
2117,"[1082185, 847982, 1133018, 994928, 820165]"
2118,"[940947, 1029743, 1043751, 1058997, 995242]"
2119,"[965766, 961554, 870547, 5978656, 1029743]"
2120,"[1082185, 1029743, 1106523, 6534178, 1133018]"
2121,"[6534178, 1082185, 1057260, 995242, 5569230]"
2122,"[1082185, 1029743, 1106523, 6534178, 1133018]"
2123,"[840361, 826249, 5569230, 832678, 995242]"
2124,"[1082185, 6534178, 840361, 1062002, 1126899]"
2125,"[1082185, 1029743, 995242, 6534178, 883003]"
2126,"[1082185, 824005, 868764, 6034857, 834484]"
2127,"[1029743, 6534178, 1126899, 5568378, 6034857]"
2128,"[1029743, 1106523, 6534178, 1070015, 981760]"
2129,"[995785, 1050851, 5569471, 860776, 995242]"
2130,"[1082185, 5978656, 903325, 872137, 1133018]"
2131,"[1029743, 5569471, 1026118, 5569230, 986912]"
2132,"[1133018, 995242, 849843, 866211, 901062]"
2133,"[1082185, 6534178, 840361, 860776, 1058997]"
2134,"[1082185, 844179, 916122, 951590, 962229]"
2135,"[861272, 883404, 849843, 1028816, 986912]"
2136,"[1082185, 1058997, 834484, 981760, 951412]"
2137,"[6534178, 995242, 860975, 909894, 840361]"
2138,"[999971, 893501, 1053690, 1029743, 908531]"
2139,"[1029743, 6534178, 995242, 1005186, 1040807]"
2140,"[1127831, 862349, 1070820, 854852, 1005186]"
2141,"[1082185, 914190, 1120741, 951590, 5569327]"
2142,"[1022003, 1082185, 883404, 1029743, 913210]"
2143,"[1106523, 1133018, 908531, 883404, 849843]"
2144,"[1029743, 1070015, 5568378, 965766, 866211]"
2145,"[6534178, 1058997, 1133018, 995785, 849843]"
2146,"[1029743, 1106523, 861272, 995242, 908531]"
2147,"[1082185, 840361, 961554, 1096036, 1133018]"
2148,"[951590, 1101010, 981760, 913210, 1022254]"
2149,"[1082185, 981760, 1133018, 923746, 6534178]"
2150,"[1037840, 1029743, 1106523, 1133018, 883404]"
2151,"[1082185, 1029743, 1133018, 849843, 986912]"
2152,"[1082185, 1029743, 1058997, 995242, 1126899]"
2153,"[1092026, 844165, 1029743, 1044078, 1053690]"
2154,"[986947, 883404, 1106523, 1133018, 1082185]"
2155,"[923746, 981760, 1028816, 999971, 847982]"
2156,"[913210, 1029743, 8090537, 861272, 1122358]"
2157,"[1082185, 1106523, 1133018, 994928, 6034857]"
2158,"[6534178, 862349, 981760, 995785, 1098066]"
2159,"[849843, 8090537, 1106523, 6534178, 6533765]"
2160,"[1082185, 834484, 999971, 903325, 916122]"
2161,"[951590, 826249, 5569230, 890610, 995965]"
2162,"[1082185, 6534178, 995242, 1096036, 849843]"
2163,"[1082185, 908531, 1029743, 1106523, 995242]"
2164,"[1106523, 1133018, 923746, 981760, 849843]"
2165,"[1082185, 844165, 883404, 1044078, 1132770]"
2166,"[1082185, 1029743, 1106523, 6534178, 995242]"
2167,"[1082185, 1106523, 908531, 844165, 849843]"
2168,"[995785, 999971, 8090521, 1044078, 847982]"
2169,"[1133018, 1126899, 849843, 860776, 908846]"
2170,"[8090521, 844165, 883404, 5569230, 8090537]"
2171,"[951590, 861272, 885290, 1050229, 5978656]"
2172,"[995965, 1029743, 1041259, 1082185, 1070820]"
2173,"[951590, 868764, 1062002, 923746, 883404]"
2174,"[1058997, 1126899, 1005186, 1075368, 862349]"
2175,"[1114597, 1133018, 824005, 995785, 990797]"
2176,"[1106523, 1133018, 883404, 833025, 1056509]"
2177,"[979707, 1082185, 899624, 923746, 5569230]"
2178,"[1029743, 1070820, 6534178, 1058997, 923746]"
2179,"[979707, 1070015, 962229, 824005, 6534178]"
2180,"[995785, 849843, 1106523, 1004906, 1133018]"
2181,"[1082185, 5569230, 933835, 914190, 1126899]"
2182,"[1029743, 1106523, 1033615, 1005186, 835098]"
2183,"[6534178, 1082185, 1029743, 995242, 981760]"
2184,"[6534178, 1070015, 1005186, 1106523, 951590]"
2185,"[6534166, 961554, 866211, 8090521, 1068719]"
2186,"[951590, 899624, 1075368, 1106523, 8090521]"
2187,"[995242, 1077555, 908531, 845208, 862349]"
2188,"[1101010, 6534178, 933835, 1106523, 1133018]"
2189,"[1082185, 1062002, 913210, 1029743, 6534178]"
2190,"[6534178, 1039156, 1133018, 1106523, 994928]"
2191,"[995242, 994928, 981760, 1050229, 1040807]"
2192,"[1082185, 1029743, 1106523, 6534178, 981760]"
2193,"[1082185, 8090537, 1070820, 6534178, 862349]"
2194,"[6534178, 885290, 995785, 1081177, 995242]"
2195,"[1058997, 1126899, 868764, 995242, 844165]"
2196,"[1082185, 995242, 981760, 849843, 844165]"
2197,"[1133018, 5569471, 981760, 5569230, 1102959]"
2198,"[6534178, 844179, 995242, 1065593, 862349]"
2199,"[1082185, 962568, 6534178, 860776, 1101010]"
2200,"[1082185, 1062002, 916122, 995785, 1092026]"
2201,"[1082185, 1029743, 1106523, 6534178, 1133018]"
2202,"[1082185, 870515, 834484, 835098, 859075]"
2203,"[981760, 6534178, 1029743, 995242, 1005186]"
2204,"[844165, 1026118, 951590, 859075, 5592931]"
2205,"[908531, 1082185, 995242, 1029743, 1070015]"
2206,"[1029743, 868764, 844165, 981760, 951590]"
2207,"[1133018, 1005186, 849843, 986912, 1080414]"
2208,"[951590, 995785, 962229, 981760, 5569230]"
2209,"[1029743, 1039156, 885290, 981760, 6534166]"
2210,"[1029743, 1044078, 965766, 962229, 1124729]"
2211,"[1082185, 1126899, 6533889, 862349, 1070820]"
2212,"[1082185, 1029743, 1106523, 6534178, 1133018]"
2213,"[1106523, 1070820, 1126899, 860776, 903325]"
2214,"[1082185, 1029743, 6534178, 868764, 844165]"
2215,"[1106523, 1133018, 995785, 834484, 880150]"
2216,"[1106523, 1070820, 5569471, 849843, 834484]"
2217,"[923746, 6534178, 862349, 840361, 1070820]"
2218,"[899624, 6034857, 938700, 1071939, 999971]"
2219,"[1082185, 1029743, 1106523, 6534178, 995242]"
2220,"[1082185, 6534178, 5978648, 916122, 874972]"
2221,"[1082185, 1058997, 1126899, 862349, 951412]"
2222,"[995242, 1075368, 981760, 5569230, 951590]"
2223,"[1133018, 5568378, 894236, 1080414, 1085604]"
2224,"[1070820, 893501, 862349, 1005186, 1029743]"
2225,"[1070820, 1058997, 1126899, 5569471, 1041259]"
2226,"[1082185, 1106523, 6534178, 1058997, 1126899]"
2227,"[1029743, 995242, 883404, 1070015, 5569230]"
2228,"[1037840, 1106523, 6534178, 1133018, 923746]"
2229,"[1058997, 1070820, 1053690, 862349, 1082185]"
2230,"[1082185, 1058997, 995242, 995785, 862349]"
2231,"[1082185, 5978656, 981760, 995785, 1122358]"
2232,"[868764, 908531, 844165, 883404, 1080414]"
2233,"[6534178, 1058997, 834484, 1081177, 908846]"
2234,"[1082185, 6534178, 1133018, 5978656, 1022254]"
2235,"[976199, 951590, 903325, 6534166, 6533889]"
2236,"[6534178, 1005186, 1092026, 1085604, 916122]"
2237,"[1082185, 6534178, 961554, 995785, 5978656]"
2238,"[849843, 1029743, 1082185, 883404, 999971]"
2239,"[995242, 999971, 908531, 1029743, 844165]"
2240,"[1106523, 5569230, 5568378, 1053690, 951590]"
2241,"[995242, 1029743, 923746, 1082185, 981760]"
2242,"[1037840, 1058997, 995242, 1070015, 951590]"
2243,"[971922, 849843, 1029743, 995242, 834484]"
2244,"[995242, 962229, 5568378, 883404, 1038217]"
2245,"[849843, 995785, 861272, 6534178, 1133018]"
2246,"[844165, 1126899, 6034857, 908846, 903325]"
2247,"[883404, 1033615, 1106523, 872137, 1101173]"
2248,"[883404, 1126899, 994928, 1070015, 995785]"
2249,"[5569471, 866211, 1071939, 860776, 1065593]"
2250,"[995242, 8090521, 1029743, 849843, 6534178]"
2251,"[1106523, 844165, 883404, 5568378, 916122]"
2252,"[995242, 6534178, 1029743, 1133018, 1056509]"
2253,"[6534178, 1058997, 1133018, 908531, 849843]"
2254,"[995242, 1029743, 1106523, 873627, 6534166]"
2255,"[1029743, 923746, 1070015, 5568378, 6534166]"
2256,"[1070820, 914190, 860776, 962568, 840361]"
2257,"[1082185, 1029743, 1106523, 1133018, 995242]"
2258,"[1029743, 1126899, 849843, 1028816, 866211]"
2259,"[1082185, 1029743, 1106523, 995242, 6534178]"
2260,"[6534178, 1029743, 995242, 868764, 951590]"
2261,"[1082185, 6534178, 1122358, 1106523, 951590]"
2262,"[1082185, 893018, 1122358, 849843, 1096036]"
2263,"[1082185, 849843, 908531, 995242, 976998]"
2264,"[1082185, 916122, 903325, 840361, 1058997]"
2265,"[1082185, 1029743, 1106523, 6534178, 1133018]"
2266,"[1082185, 1026118, 903325, 6034857, 862349]"
2267,"[849843, 1005186, 913210, 1126899, 1058997]"
2268,"[995242, 981760, 849843, 986912, 1065593]"
2269,"[1082185, 826249, 899624, 951590, 916122]"
2270,"[1082185, 995242, 951590, 857849, 1005186]"
2271,"[1082185, 1058997, 995242, 908531, 986912]"
2272,"[1040807, 1037863, 1082185, 1133018, 940947]"
2273,"[1082185, 1029743, 923746, 981760, 903325]"
2274,"[1082185, 908846, 834484, 1028816, 1106523]"
2275,"[1044078, 861272, 995242, 883404, 916122]"
2276,"[1082185, 908531, 995785, 849843, 1050851]"
2277,"[1106523, 1133018, 953476, 1075368, 1132770]"
2278,"[1070820, 1058997, 995785, 862349, 834484]"
2279,"[8090537, 844165, 1133018, 1120741, 861272]"
2280,"[1082185, 6534178, 951590, 5569230, 1070820]"
2281,"[913210, 5569230, 1126899, 1082185, 970030]"
2282,"[1070820, 1028816, 995785, 903325, 862349]"
2283,"[1106523, 1070820, 6534178, 883404, 1126899]"
2284,"[916122, 872137, 1070820, 981760, 866227]"
2285,"[1058997, 824005, 6534178, 857503, 995785]"
2286,"[979707, 1070820, 824005, 1041259, 860776]"
2287,"[1029743, 1082185, 1058997, 971922, 1024306]"
2288,"[1070820, 1058997, 1126899, 986912, 1080414]"
2289,"[834484, 1029743, 1080414, 883404, 1051069]"
2290,"[1037840, 1029743, 844165, 1092026, 1080414]"
2291,"[1082185, 1029743, 6534178, 986912, 1134522]"
2292,"[995242, 882441, 1132770, 883404, 826249]"
2293,"[1082185, 1070820, 6534178, 1126899, 834117]"
2294,"[1082185, 923746, 1029743, 845208, 995785]"
2295,"[859075, 1056509, 995785, 1068719, 1106523]"
2296,"[1029743, 938700, 826249, 1101010, 913210]"
2297,"[1082185, 1106523, 849843, 1041259, 854852]"
2298,"[1037863, 995242, 871756, 923746, 1044078]"
2299,"[1082185, 1114597, 861272, 1026118, 1041259]"
2300,"[994928, 1029743, 995242, 929668, 903325]"
2301,"[1029743, 6534178, 883404, 1070015, 916122]"
2302,"[995242, 995785, 868764, 1029743, 908531]"
2303,"[1082185, 1029743, 1133018, 908531, 5569230]"
2304,"[1029743, 866211, 1065593, 1080414, 1085604]"
2305,"[1082185, 1029743, 840361, 5978656, 1056509]"
2306,"[1082185, 1029743, 1106523, 6534178, 995242]"
2307,"[1082185, 6534178, 860776, 883003, 995242]"
2308,"[1029743, 923746, 994928, 862349, 834484]"
2309,"[1082185, 1029743, 1106523, 6534178, 995242]"
2310,"[1043590, 995242, 844165, 1070015, 1132770]"
2311,"[1029743, 6534178, 1043751, 883404, 849843]"
2312,"[916122, 6034857, 1005186, 840361, 1070820]"
2313,"[1082185, 1029743, 6534178, 995242, 1026118]"
2314,"[962568, 840361, 995785, 1126899, 985999]"
2315,"[1082185, 1029743, 1106523, 6534178, 1133018]"
2316,"[1082185, 1070820, 995785, 951590, 834484]"
2317,"[1082185, 995242, 860776, 1029743, 933835]"
2318,"[1033615, 923746, 951590, 1106523, 1133018]"
2319,"[1022003, 1029743, 1082185, 962229, 844165]"
2320,"[1082185, 861272, 995242, 1005186, 986912]"
2321,"[1029743, 5569230, 1022003, 6034857, 986912]"
2322,"[1082185, 1127831, 986947, 909714, 854852]"
2323,"[6534178, 995242, 1005186, 990797, 909714]"
2324,"[1082185, 961554, 1029743, 995242, 909714]"
2326,"[1048462, 981760, 995242, 938700, 909894]"
2327,"[6534178, 1133018, 908531, 844165, 883404]"
2328,"[1082185, 916122, 1127831, 981760, 951590]"
2329,"[1082185, 1029743, 995242, 908531, 994928]"
2330,"[1082185, 6534178, 1056509, 1126899, 1133018]"
2331,"[6534178, 859075, 844179, 833025, 1029743]"
2332,"[1082185, 1029743, 1106523, 6534178, 1058997]"
2333,"[1082185, 1029743, 6534178, 908531, 862349]"
2334,"[1029743, 5568378, 951590, 1042438, 953476]"
2335,"[1082185, 1029743, 1133018, 995242, 908531]"
2336,"[1029743, 1106523, 861272, 5568378, 5569471]"
2337,"[834484, 1133018, 999971, 1120741, 844165]"
2338,"[1106523, 981760, 1082185, 1005186, 1058997]"
2339,"[1106523, 824005, 986912, 1033615, 962229]"
2340,"[1106523, 6534178, 1133018, 883404, 927191]"
2341,"[833025, 1065593, 1044078, 1106523, 893501]"
2342,"[6534178, 1029743, 840361, 961554, 995242]"
2343,"[6534178, 1092026, 995242, 8090521, 1133018]"
2344,"[6534178, 1133018, 923746, 5569230, 1038217]"
2345,"[995242, 1029743, 5569230, 962229, 1106523]"
2346,"[1029743, 981760, 1055646, 923746, 914190]"
2347,"[6534178, 1029743, 995242, 5569230, 8090521]"
2348,"[1082185, 1029743, 1106523, 995242, 6534178]"
2349,"[994928, 6534178, 1082185, 1070820, 908531]"
2350,"[1029743, 6534178, 995242, 883404, 951590]"
2351,"[6534178, 916122, 909714, 995242, 903325]"
2352,"[1082185, 1133018, 5569471, 981760, 1048462]"
2353,"[1082185, 1056509, 866211, 5569230, 834484]"
2354,"[916122, 860776, 981760, 1126899, 913210]"
2355,"[1082185, 1029743, 995242, 6534178, 1106523]"
2356,"[1029743, 995242, 883404, 849843, 845208]"
2357,"[1082185, 1029743, 6534178, 995242, 1033615]"
2358,"[1058997, 981760, 951590, 916122, 999858]"
2359,"[1044078, 965766, 883404, 1106523, 1133018]"
2360,"[1029743, 6534178, 995242, 909714, 961554]"
2361,"[1048462, 1126899, 883932, 847982, 866211]"
2362,"[1058997, 908531, 866211, 962229, 1122358]"
2363,"[1070820, 1092026, 834484, 908846, 834117]"
2364,"[1082185, 951590, 6534178, 995242, 883404]"
2365,"[1082185, 1126899, 953476, 927191, 860776]"
2366,"[995242, 908531, 1044078, 929668, 1004906]"
2367,"[847982, 849843, 1029743, 1106523, 883404]"
2368,"[1029743, 995242, 868764, 1126899, 847982]"
2369,"[1029743, 861272, 6534178, 951590, 1040807]"
2370,"[6533889, 916122, 5569471, 1070820, 1070015]"
2371,"[1041259, 1028816, 1106523, 908846, 1082185]"
2372,"[1082185, 1029743, 995242, 951590, 862349]"
2373,"[1082185, 1029743, 1106523, 6534178, 1133018]"
2374,"[1082185, 1037863, 1070820, 5978656, 908531]"
2375,"[899624, 923746, 849843, 1133018, 1106523]"
2376,"[1082185, 6534178, 862349, 826249, 1029743]"
2377,"[6534178, 861272, 1096036, 826249, 995242]"
2378,"[1082185, 1029743, 995242, 995785, 860776]"
2379,"[1058997, 903325, 1137688, 1126899, 981760]"
2380,"[6534178, 995242, 5978656, 1029743, 1122358]"
2381,"[849843, 1133018, 916122, 1065593, 1132770]"
2382,"[1029743, 995242, 868764, 1070015, 1055646]"
2383,"[1037840, 1029743, 5569230, 951590, 1080414]"
2384,"[1082185, 1029743, 5568378, 1005186, 986912]"
2385,"[1029743, 6534178, 1133018, 1005186, 986912]"
2386,"[883404, 6534178, 1070820, 1106523, 1037840]"
2387,"[940947, 1058997, 868764, 1126899, 1065593]"
2388,"[1029743, 1106523, 908531, 883404, 951590]"
2389,"[1029743, 995242, 883404, 5568378, 995785]"
2390,"[1092026, 1005186, 1085604, 879755, 916381]"
2391,"[1106523, 6534178, 1043751, 1133018, 883404]"
2392,"[5568378, 1004906, 1133018, 1068719, 995785]"
2393,"[1057260, 870515, 1028816, 903325, 951412]"
2394,"[1082185, 861272, 6534178, 995785, 866211]"
2395,"[923746, 995242, 5569230, 908531, 8090537]"
2396,"[883404, 914190, 1092026, 844165, 849843]"
2397,"[1053690, 1082185, 844165, 861272, 1133018]"
2398,"[981760, 1048462, 951590, 5978656, 910032]"
2399,"[1082185, 1043590, 1106523, 883404, 849843]"
2400,"[916122, 6533765, 1106523, 1133018, 6534166]"
2401,"[845208, 1082185, 1106523, 1119051, 5585510]"
2402,"[1106523, 1096036, 845208, 883404, 1133018]"
2403,"[1082185, 1043590, 6534178, 995242, 951590]"
2404,"[1082185, 1029743, 1106523, 995242, 6534178]"
2405,"[6533765, 6534178, 824005, 995242, 5568378]"
2406,"[1082185, 1126899, 878996, 6534178, 981760]"
2407,"[6533889, 847982, 826249, 995242, 1039156]"
2408,"[1082185, 1029743, 962229, 908318, 923746]"
2409,"[1082185, 1029743, 1106523, 6534178, 1133018]"
2410,"[1037840, 5569230, 1106523, 5569471, 1070820]"
2411,"[844165, 1005186, 1028816, 1133018, 1124729]"
2412,"[1106523, 1092026, 844165, 951590, 1133018]"
2413,"[923746, 927191, 995785, 862349, 970030]"
2414,"[1133018, 994928, 953476, 1120741, 1056509]"
2415,"[995242, 844165, 981760, 986912, 894236]"
2416,"[6534178, 1058997, 1126899, 840361, 1029743]"
2417,"[1133018, 1126899, 995785, 951590, 866211]"
2418,"[1044078, 1029743, 1022003, 866227, 1005186]"
2419,"[1106523, 1070820, 6534178, 1126899, 849843]"
2420,"[1096036, 951590, 1043590, 6533765, 1022003]"
2421,"[862349, 903325, 1058997, 1070820, 1040807]"
2422,"[1106523, 1070820, 6533889, 866211, 962229]"
2423,"[1082185, 8090521, 1022003, 913210, 1037840]"
2424,"[962229, 1038217, 6034857, 834484, 1022003]"
2425,"[1082185, 1029743, 1070820, 6534178, 995242]"
2426,"[1044078, 995242, 844165, 1029743, 6534178]"
2427,"[1082185, 6534178, 981760, 908318, 1058997]"
2428,"[1082185, 1029743, 6534178, 995242, 914190]"
2429,"[899624, 1029743, 1106523, 995242, 995785]"
2430,"[1082185, 1058997, 908531, 981760, 5569230]"
2431,"[1133018, 923746, 981760, 849843, 999971]"
2432,"[1029743, 1101010, 995242, 844165, 1065593]"
2433,"[1082185, 1106523, 923746, 1028816, 860776]"
2434,"[1106523, 1133018, 923746, 1005186, 1065593]"
2435,"[847982, 995242, 908531, 1029743, 6534178]"
2436,"[1058997, 995242, 908531, 1022003, 986912]"
2437,"[1082185, 885290, 1070820, 995785, 860776]"
2438,"[861272, 1058997, 868764, 824005, 1092026]"
2439,"[1058997, 908531, 883404, 1126899, 994928]"
2440,"[1043590, 1070015, 1133018, 1106523, 6533765]"
2441,"[1082185, 995242, 908531, 5978656, 1029743]"
2442,"[940947, 1058997, 868764, 1126899, 5569230]"
2443,"[1082185, 6534178, 5569471, 981760, 6034857]"
2444,"[1082185, 1029743, 1106523, 6534178, 1133018]"
2445,"[995242, 6534178, 1029743, 868764, 1110572]"
2446,"[6533889, 962568, 834484, 962229, 951412]"
2447,"[1082185, 1062002, 868764, 1127831, 860776]"
2448,"[1082185, 847982, 5978656, 1006184, 1133018]"
2449,"[1082185, 1029743, 872137, 5569471, 1058997]"
2450,"[1082185, 6534178, 860975, 862349, 844165]"
2451,"[1082185, 834484, 903325, 1022254, 1051516]"
2452,"[1106523, 844165, 1070015, 1005186, 981760]"
2453,"[1082185, 1070820, 1110843, 1005186, 1095275]"
2454,"[1082185, 1029743, 6534178, 995242, 1126899]"
2455,"[1029743, 844179, 5569471, 883404, 1106523]"
2456,"[861272, 1058997, 995242, 1126899, 995785]"
2457,"[1082185, 1106523, 1133018, 901062, 840361]"
2458,"[885290, 901062, 1058997, 1127831, 861272]"
2459,"[6534178, 995242, 1029743, 6533765, 1070820]"
